id,ancien_nom,nouveau_nom,categorie,image
cat-8071,CC 80001,"CC 80001 — Belphegor — Reconversion de ""Belphegor"" aux trains de travaux au dbut…",automotrice,img/catalog/F_P/Travaux/DG_CC80001_O1.gif
cat-8072,CC 80001,"CC 80001 — Belphegor — Deuxime version de la livre, lgrement diffrente",automotrice,img/catalog/F_P/Travaux/DG_CC80001_O2.gif
cat-8074,CC 65505,CC 65505 — Type CC 65500 — Livre Drouard bleue bande jaune pour la 65505,automotrice,img/catalog/F_P/Travaux/Drouard_CC65505_BJ_R.gif
cat-8075,CC 65510,CC 65510 — Type CC 65500 — Livre Drouard bleue bande rouge orang pour la 65510,automotrice,img/catalog/F_P/Travaux/Drouard_CC65510_BR_R.gif
cat-8076,CC 65505,CC 65505 — Type CC 65500 — Livre Drouard blanche pour la 65505,automotrice,img/catalog/F_P/Travaux/Drouard_CC65505_W_R.gif
cat-8077,CC 65510,"CC 65510 — Type CC 65500 — Livre Drouard, toujours blanche, mais extrmits jaunes…",automotrice,img/catalog/F_P/Travaux/Drouard_CC65510_W_R.gif
cat-8078,CC 65510,CC 65510 — Type CC 65500 — Logo ETF,automotrice,img/catalog/F_P/Travaux/ETF_CC65510_W_R.gif
cat-8079,CC 65510,"CC 65510 — Type CC 65500 — Deuxime livre ETF, jaune bande verte",automotrice,img/catalog/F_P/Travaux/ETF_CC65510_J_R.gif
cat-8080,211,"211 — Type V100 DB — Deuxime livre ETF, jaune bande verte",automotrice,img/catalog/F_P/Travaux/ETF_211_JBV_R.gif
cat-8081,G1206,"G1206 — Type G1206 — 8 locomotives livres en 2 sries, en 2004/5 et 2009",automotrice,img/catalog/F_P/Travaux/ETF_G1206_CC_JBV_R.gif
cat-8082,G1000,G1000 — Mak G1000 — 6 exemplaires en livre bleu et gris,automotrice,img/catalog/F_P/Travaux/Ferrotract_G1000_R.gif
cat-8083,G1000,G1000 — Mak DE18 — 2 exemplaires en livre bleu et gris,automotrice,img/catalog/F_P/Travaux/Ferrotract_DE18_R.gif
cat-8084,G2000-3,G2000-3 — Mak G2000 — Un exemplaire,automotrice,img/catalog/F_P/Travaux/Ferrotract_G2000_3_Vossloh_R.gif
cat-8086,CC 65500,CC 65500 — Type CC 65500 SNCF — CC 65522,automotrice,img/catalog/F_P/Travaux/TSO_CC65522_R.gif
cat-8087,211,211 — Type V100 DB — Livre jaune,automotrice,img/catalog/F_P/Travaux/TSO_211_J_R.gif
cat-8088,211,211 — Type V100 DB — Livre jaune bandes rouges,automotrice,img/catalog/F_P/Travaux/TSO_211_JR_R.gif
cat-8089,G 1206,G 1206 — Vossloh G 1206 — G 1206 climatises moteur MTU (dernires sries),automotrice,img/catalog/F_P/Travaux/TSO_G1206_MC_R.gif
cat-8090,75000,"75000 — BB 75000 — 15 BB 75000 loues Akiem en 2014, pour les travaux de…",automotrice,img/catalog/F_P/Travaux/TSO_75000_R.gif
cat-8092,Y 8000,"Y 8000 — Locotracteurs — 3 Y 8000 lous Akiem en 2014, pour les travaux de…",automotrice,img/catalog/F_P/Travaux/TSO_Y8000_R.gif
cat-8093,Frangeco 84 m3,Frangeco 84 m3 — Craliers Frangeco 84 m3 — Marquages CTC (avant intgration au pool…,wagon,img/catalog/F_WP/CerealFrang84_CTC_R.gif
cat-8094,Frangeco 84 m3,Frangeco 84 m3 — Craliers Frangeco 84 m3 — Marquages Groupe Soufflet,wagon,img/catalog/F_WP/CerealFrang84_Soufflet_R.gif
cat-8095,Frangeco 84 m3,Frangeco 84 m3 — Craliers Frangeco 84 m3 — Marquages Transcrales CTC,wagon,img/catalog/F_WP/CerealFrang84_TC_CTC_R.gif
cat-8096,Frangeco 84 m3,Frangeco 84 m3 — Craliers Frangeco 84 m3 — Marquages Transcrales Esmery Caron,wagon,img/catalog/F_WP/CerealFrang84_TC_Esmery_R.gif
cat-8097,Frangeco 84 m3,Frangeco 84 m3 — Craliers Frangeco 84 m3 — Marquages Transcrales MRO (avec la raison…,wagon,img/catalog/F_WP/CerealFrang84_TC_MRO_L.gif
cat-8098,Frangeco 84 m3,Frangeco 84 m3 — Craliers Frangeco 84 m3 — Marquages Transcrales STEMI,wagon,img/catalog/F_WP/CerealFrang84_TC_STEMI_R.gif
cat-8099,Frangeco 84 m3,Frangeco 84 m3 — Craliers Frangeco 84 m3 — Marquages Transcrales Transmagrains,wagon,img/catalog/F_WP/CerealFrang84_TC_Transmagr_R.gif
cat-8100,Frangeco 84 m3,Frangeco 84 m3 — Craliers Frangeco 84 m3 — Marquages verts Transcrales CTC,wagon,img/catalog/F_WP/CerealFrang84_TCV_CTC_R.gif
cat-8101,Frangeco 84 m3,Frangeco 84 m3 — Craliers Frangeco 84 m3 — Dernire livre Transcrales avec chassis gris…,wagon,img/catalog/F_WP/CerealFrang84_TCV2_CTC_R.gif
cat-8102,Frangeco 84 m3,Frangeco 84 m3 — Wagons moderniss — Marquages Grands Moulins Maurel,wagon,img/catalog/F_WP/CerealFrang84R_GMM_R.gif
cat-8103,Frangeco 84 m3,Frangeco 84 m3 — Wagons moderniss — Marquages verts Transcrales CIWC,wagon,img/catalog/F_WP/CerealFrang84R_TCV_CIWC_R.gif
cat-8104,Frangeco 84 m3,Frangeco 84 m3 — Wagons moderniss — Marquages Transcrales Ermewa France,wagon,img/catalog/F_WP/CerealFrang84R_TCV_Ermewa_R.gif
cat-8105,Frangeco 84 m3,Frangeco 84 m3 — Wagons moderniss — Marquages Transcrales France Wagons,wagon,img/catalog/F_WP/CerealFrang84R_TCV_FW_R.gif
cat-8106,HK Porter 96 m3,HK Porter 96 m3 — Craliers HK Porter 96 m3 — Marquages CITA,wagon,img/catalog/F_WP/CerealesFP96HKP_CITA_R.gif
cat-8107,HK Porter 96 m3,HK Porter 96 m3 — Craliers HK Porter 96 m3 — Marquages CTC (avant intgration au pool…,wagon,img/catalog/F_WP/CerealesFP96HKP_CTC_R.gif
cat-8108,HK Porter 96 m3,HK Porter 96 m3 — Craliers HK Porter 96 m3 — Marquages Glon / Sanders,wagon,img/catalog/F_WP/CerealesFP96HKP_GlonSanders_R.gif
cat-8109,HK Porter 96 m3,HK Porter 96 m3 — Craliers HK Porter 96 m3 — Marquages Glon,wagon,img/catalog/F_WP/CerealesFP96HKP_Glon_R.gif
cat-8110,HK Porter 96 m3,HK Porter 96 m3 — Craliers HK Porter 96 m3 — Livre Sanders blanche,wagon,img/catalog/F_WP/CerealFP96HKP_SandersB_R.gif
cat-8111,HK Porter 96 m3,HK Porter 96 m3 — Craliers HK Porter 96 m3 — Marquages Groupe Soufflet,wagon,img/catalog/F_WP/CerealesFP96HKP_Soufflet_R.gif
cat-8112,HK Porter 96 m3,HK Porter 96 m3 — Craliers HK Porter 96 m3 — Marquages TMF CITA,wagon,img/catalog/F_WP/CerealesFP96HKP_TMFCITA_R.gif
cat-8113,HK Porter 96 m3,HK Porter 96 m3 — Craliers HK Porter 96 m3 — Marquages Transcrales CTC,wagon,img/catalog/F_WP/CerealesFP96HKP_TC_CTC_R.gif
cat-8114,HK Porter 96 m3,HK Porter 96 m3 — Craliers HK Porter 96 m3 — Marquages Transcrales TMF,wagon,img/catalog/F_WP/CerealesFP96HKP_TC_TMF_R.gif
cat-8115,HK Porter 96 m3,"HK Porter 96 m3 — Craliers HK Porter 96 m3 — Marquages verts Transcrales CTC, chassis…",wagon,img/catalog/F_WP/CerealHKP96_TCV2_CTC_R.gif
cat-8116,CFMF 95 m3,CFMF 95 m3 — 95 m3 faces galbes — Marquages Guyomarc'h,wagon,img/catalog/F_WP/CerealCFMF95_Guyomarch_R.gif
cat-8117,CFMF 96 m3,"CFMF 96 m3 — 96 m3 faces galbes — Gris, sans logo",wagon,img/catalog/F_WP/CerealCFMF96_R.gif
cat-8118,CFMF 96 m3,"CFMF 96 m3 — 96 m3 faces galbes — Blanc, sans logo (ex Gouessant)",wagon,img/catalog/F_WP/CerealCFMF96_B_R.gif
cat-8119,CFMF 96 m3,CFMF 96 m3 — 96 m3 faces galbes — Anciens marquages Coopagri,wagon,img/catalog/F_WP/CerealCFMF96_Coopagri1_R.gif
cat-8120,CFMF 96 m3,CFMF 96 m3 — 96 m3 faces galbes — Marquages Coopagri plus rcents,wagon,img/catalog/F_WP/CerealCFMF96_Coopagri_R.gif
cat-8121,CFMF 96 m3,CFMF 96 m3 — 96 m3 faces galbes — Marquages Le Gouessant,wagon,img/catalog/F_WP/CerealCFMF96_Gouessant_R.gif
cat-8122,CFMF 96 m3,CFMF 96 m3 — 96 m3 faces galbes — Marquages Guyomarc'h,wagon,img/catalog/F_WP/CerealCFMF96_Guyomarch_R.gif
cat-8123,CFMF 96 m3,CFMF 96 m3 — 96 m3 faces galbes — Premire livre Monfer,wagon,img/catalog/F_WP/CerealCFMF96_Monfer1_R.gif
cat-8124,CFMF 96 m3,CFMF 96 m3 — 96 m3 faces galbes — Marquages Groupe Soufflet,wagon,img/catalog/F_WP/CerealCFMF96_Soufflet2_R.gif
cat-8125,CFMF 96 m3,"CFMF 96 m3 — 96 m3 faces galbes — Marquages verts Transcrales, chassis clair",wagon,img/catalog/F_WP/CerealCFMF96_TCV2_R.gif
cat-8126,CFMF 96 m3,"CFMF 96 m3 — 96 m3 faces galbes — Marquages verts Transcrales CTC, chassis clair",wagon,img/catalog/F_WP/CerealCFMF96_TCV2_CTC_R.gif
cat-8127,CFMF 96 m3,"CFMF 96 m3 — 96 m3 faces galbes — Marquages verts Transcrales Invivo, chassis clair",wagon,img/catalog/F_WP/CerealCFMF96_TCV2_Invivo_R.gif
cat-8128,CFMF 96 m3,CFMF 96 m3 — 96 m3 faces galbes — Livre Union cooprative de l'Argoat,wagon,img/catalog/F_WP/CerealCFMF96_UCA_R.gif
cat-8129,102 m3 faces planes,102 m3 faces planes — 102 m3 — Blancs sans logo (ex UCA),wagon,img/catalog/F_WP/Cereal_FP102FG_B_R.gif
cat-8130,102 m3 faces planes,102 m3 faces planes — 102 m3 — Livre Union cooprative de l'Argoat,wagon,img/catalog/F_WP/Cereal_FP102FG_UCA_R.gif
cat-8131,102 m3 faces planes,"102 m3 faces planes — 102 m3 — Version diffrente, sans nervures",wagon,img/catalog/F_WP/Cereal_FP102FG_Gouessant_R.gif
cat-8132,86 m3 faces planes,86 m3 faces planes — 86 m3 — Livre grise neutre,wagon,img/catalog/F_WP/CerealFG86P_R.gif
cat-8133,86 m3 faces planes,86 m3 faces planes — 86 m3 — Marquages TMF CITA,wagon,img/catalog/F_WP/CerealFG86P_TMFCITA_R.gif
cat-8134,86 m3 faces planes,86 m3 faces planes — 86 m3 — Marquages Transcrales CMT,wagon,img/catalog/F_WP/CerealFG86P_TC_CMT_R.gif
cat-8135,86 m3 faces planes,86 m3 faces planes — 86 m3 — Marquages Transcrales Comptoir Andr,wagon,img/catalog/F_WP/CerealFG86P_TC_CA_R.gif
cat-8136,86 m3 faces planes,86 m3 faces planes — 86 m3 — Marquages Transcrales SATI,wagon,img/catalog/F_WP/CerealFG86P_TC_SATI_R.gif
cat-8137,86 m3 faces planes,86 m3 faces planes — 86 m3 — Marquages verts Transcrales simple,wagon,img/catalog/F_WP/CerealFG86P_TCV_R.gif
cat-8138,86 m3 faces planes,86 m3 faces planes — 86 m3 — Marquages verts Transcrales CTC,wagon,img/catalog/F_WP/CerealFG86P_TCV_CTC_R.gif
cat-8139,86 m3 faces planes,86 m3 faces planes — 86 m3 — Dernire livre Transcrales avec chassis gris clair,wagon,img/catalog/F_WP/CerealFG86P_TCV2_CTC_R.gif
cat-8140,86 m3 faces planes,86 m3 faces planes — 86 m3 — Marquages Unicopa,wagon,img/catalog/F_WP/CerealFG86P_Unicopa_R.gif
cat-8141,92 m3 faces planes,92 m3 faces planes — 92 m3 — Livre neutre blanche (ex wagons Le Gouessant),wagon,img/catalog/F_WP/CerealFG92P_B_R.gif
cat-8142,92 m3 faces planes,92 m3 faces planes — 92 m3 — Livre neutre grise,wagon,img/catalog/F_WP/CerealFG92P_R.gif
cat-8143,92 m3 faces planes,92 m3 faces planes — 92 m3 — Marquages Coopagri,wagon,img/catalog/F_WP/CerealFG92P_Coopagri_R.gif
cat-8144,92 m3 faces planes,92 m3 faces planes — 92 m3 — Livre Le Gouessant,wagon,img/catalog/F_WP/CerealFG92P_Gouessant_R.gif
cat-8145,92 m3 faces planes,92 m3 faces planes — 92 m3 — Marquages Groupe Soufflet,wagon,img/catalog/F_WP/CerealFG92P_Souf2_R.gif
cat-8146,92 m3 faces planes,92 m3 faces planes — 92 m3 — Marquages Transcrales,wagon,img/catalog/F_WP/CerealFG92P_TC_R.gif
cat-8147,92 m3 faces planes,92 m3 faces planes — 92 m3 — Marquages Transcrales SHGT,wagon,img/catalog/F_WP/CerealFG92P_TC_SHGT_R.gif
cat-8148,92 m3 faces planes,"92 m3 faces planes — 92 m3 — Livre verte Transcrales, sans pi [CerealFG92P_TCV]",wagon,img/catalog/F_WP/CerealFG92P_TCV_R.gif
cat-8149,92 m3 faces planes,"92 m3 faces planes — 92 m3 — Livre verte Transcrales, sans pi [CerealFG92P_TCV_CCA]",wagon,img/catalog/F_WP/CerealFG92P_TCV_CCA_R.gif
cat-8150,92 m3 faces planes,"92 m3 faces planes — 92 m3 — Livre verte Transcrales, sans pi [CerealFG92P_TCV_CA]",wagon,img/catalog/F_WP/CerealFG92P_TCV_CA_R.gif
cat-8151,92 m3 faces planes,"92 m3 faces planes — 92 m3 — Livre verte Transcrales, sans pi [CerealFG92P_TCV_CTC]",wagon,img/catalog/F_WP/CerealFG92P_TCV_CTC_R.gif
cat-8152,92 m3 faces planes,92 m3 faces planes — 92 m3 — Troisime version de livre Transcrales [CerealFG92P_TCV2_CTC],wagon,img/catalog/F_WP/CerealFG92P_TCV2_CTC_R.gif
cat-8153,92 m3 faces planes,"92 m3 faces planes — 92 m3 — Livre verte Transcrales, avec pi",wagon,img/catalog/F_WP/CerealFG92P_TCVE_Ermewa_R.gif
cat-8154,92 m3 faces planes,"92 m3 faces planes — 92 m3 — Livre verte Transcrales, sans pi [CerealFG92P_TCV_Ermewa]",wagon,img/catalog/F_WP/CerealFG92P_TCV_Ermewa_R.gif
cat-8155,92 m3 faces planes,92 m3 faces planes — 92 m3 — Troisime version de livre Transcrales [CerealFG92P_TCV2_Ermewa],wagon,img/catalog/F_WP/CerealFG92P_TCV2_Ermewa_R.gif
cat-8156,92 m3 faces planes,"92 m3 faces planes — 92 m3 — Livre verte Transcrales, sans pi [CerealFG92P_TCV_Invivo]",wagon,img/catalog/F_WP/CerealFG92P_TCV_Invivo_R.gif
cat-8157,92 m3 faces planes,"92 m3 faces planes — 92 m3 — Livre verte Transcrales, sans pi [CerealFG92P_TCV_SICALRP]",wagon,img/catalog/F_WP/CerealFG92P_TCV_SICALRP_R.gif
cat-8158,92 m3 faces planes,"92 m3 faces planes — 92 m3 — Livre verte Transcrales, sans pi [CerealFG92P_TCV_SICA]",wagon,img/catalog/F_WP/CerealFG92P_TCV_SICA_R.gif
cat-8159,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre grise neutre,wagon,img/catalog/F_WP/CerealFG94P_R.gif
cat-8160,94 m3 faces planes,"94 m3 faces planes — 94 m3 — Marquages Cargill, premire version",wagon,img/catalog/F_WP/CerealFG94P_Cargill1_R.gif
cat-8161,94 m3 faces planes,"94 m3 faces planes — 94 m3 — Marquages Cargill, deuxime version",wagon,img/catalog/F_WP/CerealFG94P_Cargill2_R.gif
cat-8162,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre Cooperl (premire version),wagon,img/catalog/F_WP/CerealFG94P_Cooperl1_R.gif
cat-8163,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre Cooperl,wagon,img/catalog/F_WP/CerealFG94P_Cooperl_R.gif
cat-8164,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre Cooperl Arc Atlantique,wagon,img/catalog/F_WP/CerealFG94P_CooperlAA_R.gif
cat-8165,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Glon,wagon,img/catalog/F_WP/CerealFG94P_Glon_R.gif
cat-8166,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Le Gouessant,wagon,img/catalog/F_WP/CerealesFP_Gouessant_R.gif
cat-8167,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre Granit,wagon,img/catalog/F_WP/CerealFG94P_Granit_R.gif
cat-8168,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Guyomarc'h,wagon,img/catalog/F_WP/CerealFG94P_Guyomarch_R.gif
cat-8169,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Michel Blanc,wagon,img/catalog/F_WP/CerealFG94P_MBlanc_R.gif
cat-8170,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre Monfer initiale,wagon,img/catalog/F_WP/CerealFG94P_Monfer1_R.gif
cat-8171,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre Monfer plus rcente (caractres plus gras et carrs),wagon,img/catalog/F_WP/CerealFG94P_Monfer_R.gif
cat-8172,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre Sanders jaune,wagon,img/catalog/F_WP/CerealFP_SandersJ_R.gif
cat-8173,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre Sanders blanche,wagon,img/catalog/F_WP/CerealFP_SandersB_R.gif
cat-8174,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Groupe Soufflet,wagon,img/catalog/F_WP/CerealFG94P_Soufflet2_R.gif
cat-8175,94 m3 faces planes,94 m3 faces planes — 94 m3 — Nouvelle livre Groupe Soufflet (premire application : 2011),wagon,img/catalog/F_WP/CerealFG94P_Soufflet3_R.gif
cat-8176,94 m3 faces planes,94 m3 faces planes — 94 m3 — Dernire livre des Grands Moulins Storione,wagon,img/catalog/F_WP/CerealFG94P_Storione2_R.gif
cat-8177,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages TMF CITA,wagon,img/catalog/F_WP/CerealFG94P_TMFCITA_R.gif
cat-8178,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages TMF CITA simplifi (petit logo),wagon,img/catalog/F_WP/CerealFG94P_TMFCITAPL_R.gif
cat-8179,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages TMF CITA / Ermewa,wagon,img/catalog/F_WP/CerealFG94P_TMFCITAE_R.gif
cat-8180,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Transcrales simple,wagon,img/catalog/F_WP/CerealFG94P_TC_R.gif
cat-8181,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Transcrales Compagnie du Midi,wagon,img/catalog/F_WP/CerealFG94P_TC_Midi_R.gif
cat-8182,94 m3 faces planes,94 m3 faces planes — 94 m3 — Premire version des marquages Transcrales CTC,wagon,img/catalog/F_WP/CerealFG94P_TC_CTC1_R.gif
cat-8183,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Transcrales CTC dfinitifs,wagon,img/catalog/F_WP/CerealFG94P_TC_CTC_R.gif
cat-8184,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Transcrales Esmery-Caron,wagon,img/catalog/F_WP/CerealFG94P_TC_Esmery_R.gif
cat-8185,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Transcrales SHGT,wagon,img/catalog/F_WP/CerealFG94P_TC_SHGT_R.gif
cat-8186,94 m3 faces planes,94 m3 faces planes — 94 m3 — Premire version des marquages Transcrales Simotra,wagon,img/catalog/F_WP/CerealFG94P_TC_Simotra1_R.gif
cat-8187,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Transcrales Stemi,wagon,img/catalog/F_WP/CerealFG94P_TC_Stemi_R.gif
cat-8188,94 m3 faces planes,"94 m3 faces planes — 94 m3 — Livre verte Transcrales, avec pi [CerealFG94P_TCVE_CTC]",wagon,img/catalog/F_WP/CerealFG94P_TCVE_CTC_R.gif
cat-8189,94 m3 faces planes,"94 m3 faces planes — 94 m3 — Livre verte Transcrales, sans pi",wagon,img/catalog/F_WP/CerealFG94P_TCV_CTC_R.gif
cat-8190,94 m3 faces planes,"94 m3 faces planes — 94 m3 — Livre verte Transcrales, avec pi [CerealFG94P_TCVE_Ermewa]",wagon,img/catalog/F_WP/CerealFG94P_TCVE_Ermewa_R.gif
cat-8191,94 m3 faces planes,"94 m3 faces planes — 94 m3 — Deuxime version de livre Transcrales, avec pi",wagon,img/catalog/F_WP/CerealesFP_TCV_SHGT_R.gif
cat-8192,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre verte,wagon,img/catalog/F_WP/CerealFG94P_UFAC_R.gif
cat-8193,94 m3 faces planes,94 m3 faces planes — 94 m3 — Marquages Unicopa,wagon,img/catalog/F_WP/CerealFG94P_Unicopa_R.gif
cat-8194,94 m3 faces planes,94 m3 faces planes — 94 m3 — Livre Union cooprative de l'Argoat,wagon,img/catalog/F_WP/CerealFP_UCA_R.gif
cat-8195,96 m3 faces planes,"96 m3 faces planes — 96 m3 premier type — Marquages Cargill, premire version",wagon,img/catalog/F_WP/CerealFG96P1_Cargill1_R.gif
cat-8196,96 m3 faces planes,"96 m3 faces planes — 96 m3 premier type — Marquages Cargill, deuxime version",wagon,img/catalog/F_WP/CerealFG96P1_Cargill2_R.gif
cat-8197,96 m3 faces planes,96 m3 faces planes — 96 m3 premier type — Livre Granit,wagon,img/catalog/F_WP/CerealFG96P1_Granit_R.gif
cat-8198,96 m3 faces planes,96 m3 faces planes — 96 m3 premier type — Marquages Guyomarc'h,wagon,img/catalog/F_WP/CerealFG96P1_Guyomarch_R.gif
cat-8199,96 m3 faces planes,96 m3 faces planes — 96 m3 premier type — Marquages Monfer France,wagon,img/catalog/F_WP/CerealFG96P1_Monfer_R.gif
cat-8200,96 m3 faces planes,96 m3 faces planes — 96 m3 premier type — Dernire livre des Grands Moulins Storione,wagon,img/catalog/F_WP/CerealFG96P1_Storione2_R.gif
cat-8201,96 m3 faces planes,96 m3 faces planes — 96 m3 premier type — Livre TMF CITA noire (ex Storione),wagon,img/catalog/F_WP/CerealFG96P1_TMFCITAN_R.gif
cat-8202,96 m3 faces planes,"96 m3 faces planes — 96 m3 premier type — Livre verte Transcrales, avec pi",wagon,img/catalog/F_WP/CerealFG96P1_TCVE_CTC_R.gif
cat-8203,96 m3 faces planes,96 m3 faces planes — 96 m3 premier type — Livre Union cooprative de l'Argoat,wagon,img/catalog/F_WP/CerealFG96P1_UCA_R.gif
cat-8204,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Anciens marquages Soufflet",wagon,img/catalog/F_WP/CerealFG96P2_Soufflet1_R.gif
cat-8205,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Marquages Groupe Soufflet",wagon,img/catalog/F_WP/CerealFG96P2_Soufflet2_R.gif
cat-8206,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Marquages Transcrales UNCAC",wagon,img/catalog/F_WP/CerealFG96P2_TC_UNCAC_R.gif
cat-8207,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Livre verte Transcrales, sans pi [CerealFG96P2_TCV]",wagon,img/catalog/F_WP/CerealFG96P2_TCV_R.gif
cat-8208,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Livre verte Transcrales, sans pi [CerealFG96P2_TCV_CTC]",wagon,img/catalog/F_WP/CerealFG96P2_TCV_CTC_R.gif
cat-8209,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Livre verte Transcrales, avec pi [CerealFG96P2_TCVE]",wagon,img/catalog/F_WP/CerealFG96P2_TCVE_R.gif
cat-8210,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Livre verte Transcrales, avec pi [CerealFG96P2_TCVE_CTC]",wagon,img/catalog/F_WP/CerealFG96P2_TCVE_CTC_R.gif
cat-8211,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Livre verte Transcrales, avec pi [CerealFG96P2_TCVE_Transmagrains]",wagon,img/catalog/F_WP/CerealFG96P2_TCVE_Transmagrains_R.gif
cat-8212,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Dernire livre Transcrales avec chassis gris… [CerealFG96P2_TCV2_CIWC]",wagon,img/catalog/F_WP/CerealFG96P2_TCV2_CIWC_R.gif
cat-8213,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Dernire livre Transcrales avec chassis gris… [CerealFG96P2_TCV2_CTC]",wagon,img/catalog/F_WP/CerealFG96P2_TCV2_CTC_R.gif
cat-8214,96 m3 faces planes,"96 m3 faces planes — 96 m3 2me type, 4 trmies — Dernire livre Transcrales avec chassis gris… [CerealFG96P2_TCV2_Invivo]",wagon,img/catalog/F_WP/CerealFG96P2_TCV2_Invivo_R.gif
cat-8215,96 m3 faces planes,"96 m3 faces planes — 96 m3 3me type, 3 trmies — Marquages Breiz'Al",wagon,img/catalog/F_WP/CerealFG96P3_Breizal_R.gif
